frame_id,emotions_1,emotions_2,emotions_3,emotions_4
384,,,
385,,,
386,,,
387,,,
388,,,
389,,,
390,,,
391,,,
392,,,
393,,,
394,,,
395,,,
396,,,
397,,,
398,,,
399,,,
400,,,
401,,,
402,,,
403,,,
404,,,
405,,,
406,,,
407,,,
408,,,
409,,,
410,,,
411,,,
412,,,
413,,,
414,,,
415,,,
416,,,
417,,,
418,,,
419,,,
420,,,
421,,,
422,,,
423,,,
424,,,
425,,,
426,,,
427,,,
428,,,
429,,,
430,,,
431,,,
432,,,
433,,,
434,,,
435,,,
436,,,
437,,,
438,,,
439,,,
440,,,
441,,,
442,,,
443,,,
444,,,
445,,,
446,,,
447,,,
448,,,
449,,,
450,,,
451,,,
452,,,
453,,,
454,,,
455,,,
456,,,
457,,,
458,,,
459,,,
460,,,
461,,,
462,,,
463,,,
464,,,
465,,,
466,,,
467,,,
468,,,
469,,,
470,,,
471,,,
472,,,
473,,,
474,,,
475,,,
476,,,
477,,,
478,,,
479,,,
480,,,
481,,,
482,,,
483,,,
484,,,
485,,,
486,,,
487,,,
488,,,
489,,,
490,,,
491,,,
492,,,
493,,,
494,,,
495,,,
496,,,
497,,,
498,,,
499,,,
500,,,
501,,,
502,,,
503,,,
504,,,
505,,,
506,,,
507,,,
508,,,
509,,,
510,,,
511,,,
512,,,
513,,,
514,,,
515,,,
516,,,
517,,,
518,,,
519,,,
520,,,
521,,,
522,,,
523,,,
524,,,
525,,,
526,,,
527,,,
528,,,
529,,,
530,,,
531,,,
532,,,
533,,,
534,,,
535,,,
536,,,
537,,,
538,,,
539,,,
540,,,
541,,,
542,,,
543,,,
544,,,
545,,,
546,,,
547,,,
548,,,
549,,,
550,,,
551,,,
552,,,
553,,,
554,,,
555,surprise,,
556,surprise,,
557,surprise,,
558,surprise,,
559,angry,,
560,fear,,
561,fear,,
562,fear,,
563,fear,,
564,sad,,
565,sad,,
566,fear,,
567,neutral,,
568,neutral,,
569,neutral,,
570,fear,,
571,angry,,
572,neutral,,
573,angry,,
574,sad,,
575,fear,,
576,sad,,
577,neutral,,
578,sad,,
579,neutral,,
580,neutral,,
581,happy,,
582,fear,,
583,happy,,
584,sad,,
585,sad,,
586,sad,,
587,happy,,
588,happy,,
589,happy,,
590,,,
591,,,
592,,,
593,,,
594,,,
595,,,
596,,,
597,,,
598,,,
599,,,
600,,,
601,,,
602,,,
603,,,
604,,,
605,,,
606,,,
607,,,
608,,,
609,sad,,
610,sad,,
611,surprise,,
612,happy,,
613,happy,,
614,neutral,,
615,neutral,,
616,neutral,,
617,neutral,,
618,neutral,,
619,neutral,,
620,fear,,
621,fear,,
622,fear,,
623,neutral,,
624,sad,,
625,sad,,
626,neutral,,
627,neutral,,
628,neutral,,
629,neutral,,
630,neutral,,
631,neutral,,
632,sad,,
633,neutral,,
634,neutral,,
635,neutral,,
636,neutral,,
637,neutral,,
638,neutral,,
639,neutral,,
640,fear,,
641,neutral,,
642,neutral,,
643,neutral,,
644,neutral,,
645,sad,,
646,sad,,
647,fear,,
648,neutral,,
649,neutral,,
650,neutral,,
651,fear,,
652,sad,,
653,sad,,
654,sad,,
655,sad,,
656,sad,,
657,sad,,
658,sad,,
659,sad,,
660,sad,,
661,fear,,
662,sad,,
663,sad,,
664,sad,,
665,fear,,
666,happy,,
667,angry,,
668,angry,,
669,angry,,
670,angry,,
671,sad,,
672,sad,,
673,sad,,
674,sad,,
675,angry,,
676,sad,,
677,fear,,
678,,,
679,angry,,
680,,,
681,,,
682,,,
683,,,
684,,,
685,,,
686,fear,,
687,,,
688,,,
689,,,
690,,,
691,,,
692,,,
693,,,
694,,,
695,,,
696,,,
697,,,
698,,,
699,,,
700,,,
701,,,
702,,,
703,,,
704,,,
705,sad,,
706,sad,,
707,sad,,
708,fear,,
709,sad,,
710,sad,,
711,sad,,
712,sad,,
713,happy,,
714,sad,,
715,neutral,,
716,fear,,
717,fear,,
718,neutral,,
719,sad,,
720,happy,,
721,happy,,
722,happy,,
723,happy,,
724,happy,,
725,happy,,
726,happy,,
727,happy,,
728,happy,,
729,happy,,
730,happy,,
731,happy,,
732,happy,,
733,happy,,
734,happy,,
735,happy,,
736,happy,,
737,happy,,
738,happy,,
739,happy,,
740,neutral,,
741,neutral,,
742,happy,,
743,neutral,,
744,neutral,,
745,neutral,,
746,neutral,,
747,neutral,,
748,neutral,,
749,neutral,,
750,neutral,,
751,neutral,,
752,neutral,,
753,neutral,,
754,neutral,,
755,neutral,,
756,neutral,,
757,neutral,,
758,neutral,,
759,neutral,,
760,neutral,,
761,neutral,,
762,neutral,,
763,neutral,,
764,happy,,
765,neutral,,
766,happy,,
767,happy,,
768,neutral,,
769,neutral,,
770,neutral,,
771,neutral,,
772,neutral,,
773,happy,,
774,happy,,
775,happy,,
776,neutral,,
777,neutral,,
778,neutral,,
779,neutral,,
780,neutral,,
781,neutral,,
782,neutral,,
783,neutral,,
784,neutral,,
785,neutral,,
786,neutral,,
787,neutral,,
788,neutral,,
789,happy,,
790,happy,,
791,happy,,
792,happy,,
793,sad,,
794,happy,,
795,happy,,
796,happy,,
797,happy,,
798,neutral,,
799,happy,,
800,neutral,,
801,sad,,
802,happy,,
803,happy,,
804,happy,,
805,neutral,,
806,happy,,
807,happy,,
808,neutral,,
809,neutral,,
810,neutral,,
811,neutral,,
812,neutral,,
813,neutral,,
814,happy,,
815,neutral,,
816,neutral,,
817,neutral,,
818,happy,,
819,happy,,
820,neutral,,
821,neutral,,
822,neutral,,
823,happy,,
824,happy,,
825,happy,,
826,neutral,,
827,happy,,
828,happy,,
829,happy,,
830,happy,,
831,happy,,
832,happy,,
833,happy,,
834,happy,,
835,happy,,
836,happy,,
837,happy,,
838,happy,,
839,happy,,
840,happy,,
841,happy,,
842,happy,,
843,happy,,
844,happy,,
845,happy,,
846,happy,,
847,happy,,
848,happy,,
849,happy,,
850,happy,,
851,happy,,
852,happy,,
853,happy,,
854,happy,,
855,happy,,
856,happy,,
857,happy,,
858,happy,,
859,happy,,
860,happy,,
861,happy,,
862,happy,,
863,happy,,
864,happy,,
865,happy,,
866,happy,,
867,happy,,
868,happy,,
869,happy,,
870,happy,,
871,happy,,
872,happy,,
873,happy,,
874,happy,,
875,happy,,
876,happy,,
877,happy,,
878,happy,,
879,happy,,
880,happy,,
881,happy,,
882,happy,,
883,happy,,
884,happy,,
885,happy,,
886,happy,,
887,happy,,
888,happy,,
889,happy,,
890,happy,,
891,happy,,
892,happy,,
893,happy,,
894,happy,,
895,happy,,
896,happy,,
897,happy,,
898,happy,,
899,happy,,
900,surprise,,
901,surprise,,
902,surprise,,
903,fear,,
904,surprise,,
905,fear,,
906,fear,,
907,surprise,,
908,fear,,
909,surprise,,
910,surprise,,
911,surprise,,
912,surprise,,
913,surprise,,
914,surprise,,
915,fear,,
916,surprise,,
917,surprise,,
918,surprise,,
919,surprise,,
920,surprise,,
921,surprise,,
922,surprise,,
923,surprise,,
924,surprise,,
925,surprise,,
926,surprise,,
927,surprise,,
928,fear,,
929,fear,,
930,surprise,,
931,surprise,,
932,surprise,,
933,surprise,,
934,surprise,,
935,surprise,,
936,surprise,,
937,surprise,,
938,surprise,,
939,surprise,,
940,surprise,,
941,surprise,,
942,surprise,,
943,surprise,,
944,surprise,,
945,surprise,,
946,surprise,,
947,surprise,,
948,surprise,,
949,surprise,,
950,surprise,,
951,surprise,,
952,surprise,,
953,surprise,,
954,surprise,,
955,surprise,,
956,surprise,,
957,surprise,,
958,surprise,,
959,surprise,,
960,surprise,,
961,surprise,,
962,surprise,,
963,surprise,,
964,surprise,,
965,surprise,,
966,surprise,,
967,surprise,,
968,surprise,,
969,surprise,,
970,surprise,,
971,surprise,,
972,surprise,,
973,fear,,
974,fear,,
975,surprise,,
976,fear,,
977,fear,,
978,fear,,
979,surprise,,
980,surprise,,
981,surprise,,
982,surprise,,
983,surprise,,
984,surprise,,
985,fear,,
986,surprise,,
987,surprise,,
988,fear,,
989,fear,,
990,surprise,,
991,surprise,,
992,surprise,,
993,surprise,,
994,surprise,,
995,surprise,,
996,surprise,,
997,fear,,
998,surprise,,
999,surprise,,
1000,surprise,,
1001,surprise,,
1002,surprise,,
1003,surprise,,
1004,surprise,,
1005,fear,,
1006,surprise,,
1007,surprise,,
1008,surprise,,
1009,fear,,
1010,surprise,,
1011,surprise,,
1012,fear,,
1013,surprise,,
1014,surprise,,
1015,surprise,,
1016,surprise,,
1017,surprise,,
1018,surprise,,
1019,fear,,
1020,fear,,
1021,surprise,,
1022,surprise,,
1023,surprise,,
1024,surprise,,
1025,surprise,,
1026,surprise,,
1027,surprise,,
1028,surprise,,
1029,surprise,,
1030,surprise,,
1031,surprise,,
1032,surprise,,
1033,surprise,,
1034,fear,,
1035,surprise,,
1036,surprise,,
1037,fear,,
1038,surprise,,
1039,surprise,,
1040,surprise,,
1041,surprise,,
1042,surprise,,
1043,fear,,
1044,fear,,
1045,fear,,
1046,surprise,,
1047,surprise,,
1048,surprise,,
1049,surprise,,
1050,surprise,,
1051,surprise,,
1052,surprise,,
1053,surprise,,
1054,fear,,
1055,fear,,
1056,fear,,
1057,surprise,,
1058,surprise,,
1059,fear,,
1060,fear,,
1061,fear,,
1062,fear,,
1063,fear,,
1064,fear,,
1065,fear,,
1066,surprise,,
1067,surprise,,
1068,fear,,
1069,fear,,
1070,fear,,
1071,fear,,
1072,fear,,
1073,fear,,
1074,surprise,,
1075,surprise,,
1076,fear,,
1077,surprise,,
1078,surprise,,
1079,surprise,,
1080,happy,,
1081,fear,,
1082,happy,,
1083,fear,,
1084,fear,,
1085,fear,,
1086,fear,,
1087,fear,,
1088,fear,,
1089,fear,,
1090,fear,,
1091,fear,,
1092,fear,,
1093,fear,,
1094,fear,,
1095,fear,,
1096,fear,,
1097,fear,,
1098,fear,,
1099,fear,,
1100,fear,,
1101,happy,,
1102,fear,,
1103,happy,,
1104,fear,,
1105,fear,,
1106,fear,,
1107,sad,,
1108,fear,,
1109,fear,,
1110,fear,,
1111,fear,,
1112,surprise,,
1113,happy,,
1114,happy,,
1115,happy,,
1116,surprise,,
1117,happy,,
1118,sad,,
1119,happy,,
1120,happy,,
1121,happy,,
1122,happy,,
1123,fear,,
1124,fear,,
1125,fear,,
1126,happy,,
1127,happy,,
1128,happy,,
1129,surprise,,
1130,happy,,
1131,fear,,
1132,fear,,
1133,fear,,
1134,fear,,
1135,sad,,
1136,fear,,
1137,fear,,
1138,fear,,
1139,fear,,
1140,fear,,
1141,fear,,
1142,surprise,,
1143,fear,,
1144,fear,,
1145,fear,,
1146,fear,,
1147,happy,,
1148,fear,,
1149,fear,,
1150,fear,,
1151,fear,,
1152,fear,,
1153,fear,,
1154,happy,,
1155,fear,,
1156,fear,,
1157,surprise,,
1158,surprise,,
1159,surprise,,
1160,surprise,,
1161,fear,,
1162,fear,,
1163,fear,,
1164,happy,,
1165,fear,,
1166,fear,,
1167,fear,,
1168,fear,,
1169,fear,,
1170,fear,,
1171,fear,,
1172,fear,,
1173,fear,,
1174,fear,,
1175,fear,,
1176,fear,,
1177,fear,,
1178,fear,,
1179,fear,,
1180,fear,,
1181,fear,,
1182,fear,,
1183,fear,,
1184,fear,,
1185,fear,,
1186,fear,,
1187,fear,,
1188,surprise,,
1189,surprise,,
1190,happy,,
1191,happy,,
1192,surprise,,
1193,happy,,
1194,happy,,
1195,happy,,
1196,fear,,
1197,fear,,
1198,fear,,
1199,fear,,
1200,fear,,
1201,fear,,
1202,fear,,
1203,fear,,
1204,fear,,
1205,fear,,
1206,fear,,
1207,happy,,
1208,fear,,
1209,fear,,
1210,fear,,
1211,happy,,
1212,happy,,
1213,fear,,
1214,fear,,
1215,fear,,
1216,happy,,
1217,happy,,
1218,happy,,
1219,happy,,
1220,happy,,
1221,happy,,
1222,fear,,
1223,surprise,,
1224,surprise,,
1225,surprise,,
1226,fear,,
1227,fear,,
1228,fear,,
1229,fear,,
1230,fear,,
1231,fear,,
1232,fear,,
1233,angry,,
1234,angry,,
1235,angry,,
1236,fear,,
1237,angry,,
1238,angry,,
1239,angry,,
1240,angry,,
1241,fear,,
1242,angry,,
1243,angry,,
1244,happy,,
1245,happy,,
1246,angry,,
1247,angry,,
1248,fear,,
1249,fear,,
1250,fear,,
1251,fear,,
1252,fear,,
1253,fear,,
1254,fear,,
1255,fear,,
1256,fear,,
1257,fear,,
1258,fear,,
1259,fear,,
1260,happy,,
1261,happy,,
1262,neutral,,
1263,neutral,,
1264,neutral,,
1265,neutral,,
1266,neutral,,
1267,neutral,,
1268,neutral,,
1269,happy,,
1270,neutral,,
1271,happy,,
1272,happy,,
1273,neutral,,
1274,neutral,,
1275,neutral,,
1276,neutral,,
1277,neutral,,
1278,neutral,,
1279,neutral,,
1280,neutral,,
1281,neutral,,
1282,neutral,,
1283,neutral,,
1284,neutral,,
1285,neutral,,
1286,neutral,,
1287,neutral,,
1288,neutral,,
1289,sad,,
1290,neutral,,
1291,neutral,,
1292,angry,,
1293,neutral,,
1294,neutral,,
1295,angry,,
1296,neutral,,
1297,neutral,,
1298,neutral,,
1299,neutral,,
1300,angry,,
1301,sad,,
1302,sad,,
1303,sad,,
1304,sad,,
1305,fear,,
1306,fear,,
1307,fear,,
1308,fear,,
1309,fear,,
1310,angry,,
1311,angry,,
1312,angry,,
1313,fear,,
1314,fear,,
1315,fear,,
1316,angry,,
1317,angry,,
1318,angry,,
1319,fear,,
1320,angry,,
1321,angry,,
1322,sad,,
1323,sad,,
1324,neutral,,
1325,neutral,,
1326,neutral,,
1327,neutral,,
1328,neutral,,
1329,neutral,,
1330,neutral,,
1331,neutral,,
1332,neutral,,
1333,neutral,,
1334,neutral,,
1335,neutral,,
1336,neutral,,
1337,neutral,,
1338,neutral,,
1339,neutral,,
1340,neutral,,
1341,neutral,,
1342,neutral,,
1343,neutral,,
1344,neutral,,
1345,neutral,,
1346,neutral,,
1347,neutral,,
1348,neutral,,
1349,neutral,,
1350,neutral,,
1351,neutral,,
1352,neutral,,
1353,neutral,,
1354,neutral,,
1355,neutral,,
1356,neutral,,
1357,neutral,,
1358,angry,,
1359,angry,,
1360,angry,,
1361,happy,,
1362,happy,,
1363,happy,,
1364,angry,,
1365,happy,,
1366,angry,,
1367,neutral,,
1368,neutral,,
1369,sad,,
1370,angry,,
1371,sad,,
1372,angry,,
1373,sad,,
1374,sad,,
1375,angry,,
1376,neutral,,
1377,angry,,
1378,angry,,
1379,angry,,
1380,angry,,
1381,angry,,
1382,angry,,
1383,neutral,,
1384,angry,,
1385,angry,,
1386,sad,,
1387,sad,,
1388,sad,,
1389,neutral,,
1390,sad,,
1391,angry,,
1392,angry,,
1393,fear,,
1394,angry,,
1395,fear,,
1396,fear,,
1397,fear,,
1398,neutral,,
1399,sad,,
1400,neutral,,
1401,neutral,,
1402,neutral,,
1403,neutral,,
1404,neutral,,
1405,neutral,,
1406,neutral,,
1407,neutral,,
1408,neutral,,
1409,neutral,,
1410,neutral,,
1411,neutral,,
1412,neutral,,
1413,neutral,,
1414,fear,,
1415,fear,,
1416,neutral,,
1417,neutral,,
1418,neutral,,
1419,neutral,,
1420,neutral,,
1421,fear,,
1422,fear,,
1423,neutral,,
1424,sad,,
1425,sad,,
1426,neutral,,
1427,neutral,,
1428,neutral,,
1429,neutral,,
1430,neutral,,
1431,neutral,,
1432,neutral,,
1433,neutral,,
1434,neutral,,
1435,neutral,,
1436,neutral,,
1437,neutral,,
1438,neutral,,
1439,neutral,,
1440,neutral,,
1441,happy,,
1442,neutral,,
1443,neutral,,
1444,neutral,,
1445,neutral,,
1446,neutral,,
1447,neutral,,
1448,neutral,,
1449,neutral,,
1450,neutral,,
1451,neutral,,
1452,neutral,,
1453,neutral,,
1454,neutral,,
1455,sad,,
1456,neutral,,
1457,sad,,
1458,neutral,,
1459,sad,,
1460,neutral,,
1461,happy,,
1462,happy,,
1463,sad,,
1464,sad,,
1465,happy,,
1466,happy,,
1467,sad,,
1468,neutral,,
1469,happy,,
1470,happy,,
1471,happy,,
1472,happy,,
1473,happy,,
1474,happy,,
1475,happy,,
1476,happy,,
1477,happy,,
1478,happy,,
1479,happy,,
1480,happy,,
1481,happy,,
1482,happy,,
1483,happy,,
1484,happy,,
1485,happy,,
1486,happy,,
1487,happy,,
1488,happy,,
1489,happy,,
1490,happy,,
1491,happy,,
1492,happy,,
1493,happy,,
1494,happy,,
1495,happy,,
1496,happy,,
1497,happy,,
1498,happy,,
1499,happy,,
1500,happy,,
1501,happy,,
1502,happy,,
1503,happy,,
1504,happy,,
1505,happy,,
1506,happy,,
1507,happy,,
1508,happy,,
1509,happy,,
1510,happy,,
1511,happy,,
1512,happy,,
1513,happy,,
1514,happy,,
1515,happy,,
1516,happy,,
1517,happy,,
1518,happy,,
1519,happy,,
1520,happy,,
1521,happy,,
1522,happy,,
1523,happy,,
1524,happy,,
1525,happy,,
1526,happy,,
1527,happy,,
1528,happy,,
1529,happy,,
1530,happy,,
1531,happy,,
1532,happy,,
1533,happy,,
1534,happy,,
1535,happy,,
1536,happy,,
1537,happy,,
1538,happy,,
1539,happy,,
1540,happy,,
1541,happy,,
1542,happy,,
1543,happy,,
1544,happy,,
1545,happy,,
1546,happy,,
1547,happy,,
1548,happy,,
1549,happy,,
1550,happy,,
1551,happy,,
1552,happy,,
1553,happy,,
1554,happy,,
1555,surprise,,
1556,surprise,,
1557,surprise,,
1558,surprise,,
1559,angry,,
1560,surprise,,
1561,fear,,
1562,surprise,,
1563,surprise,,
1564,surprise,,
1565,surprise,,
1566,surprise,,
1567,surprise,,
1568,happy,,
1569,surprise,,
1570,happy,,
1571,happy,,
1572,neutral,,
1573,happy,,
1574,happy,,
1575,happy,,
1576,happy,,
1577,happy,,
1578,happy,,
1579,happy,,
1580,happy,,
1581,happy,,
1582,happy,,
1583,happy,,
1584,happy,,
1585,happy,,
1586,happy,,
1587,happy,,
1588,happy,,
1589,happy,,
1590,happy,,
1591,happy,,
1592,happy,,
1593,happy,,
1594,happy,,
1595,happy,,
1596,happy,,
1597,happy,,
1598,neutral,,
1599,neutral,,
1600,neutral,,
1601,neutral,,
1602,neutral,,
1603,neutral,,
1604,neutral,,
1605,neutral,,
1606,happy,,
1607,happy,,
1608,happy,,
1609,happy,,
1610,happy,,
1611,surprise,,
1612,happy,,
1613,surprise,,
1614,surprise,,
1615,fear,,
1616,happy,,
1617,happy,,
1618,happy,,
1619,happy,,
1620,neutral,,
1621,neutral,,
1622,neutral,,
1623,neutral,,
1624,neutral,,
1625,neutral,,
1626,neutral,,
1627,neutral,,
1628,neutral,,
1629,neutral,,
1630,neutral,,
1631,neutral,,
1632,neutral,,
1633,neutral,,
1634,neutral,,
1635,neutral,,
1636,neutral,,
1637,neutral,,
1638,neutral,,
1639,neutral,,
1640,neutral,,
1641,neutral,,
1642,neutral,,
1643,neutral,,
1644,neutral,,
1645,neutral,,
1646,neutral,,
1647,neutral,,
1648,neutral,,
1649,neutral,,
1650,neutral,,
1651,neutral,,
1652,neutral,,
1653,neutral,,
1654,neutral,,
1655,neutral,,
1656,neutral,,
1657,neutral,,
1658,neutral,,
1659,neutral,,
1660,neutral,,
1661,neutral,,
1662,neutral,,
1663,neutral,,
1664,neutral,,
1665,neutral,,
1666,neutral,,
1667,neutral,,
1668,neutral,,
1669,neutral,,
1670,neutral,,
1671,neutral,,
1672,neutral,,
1673,neutral,,
1674,neutral,,
1675,neutral,,
1676,neutral,,
1677,neutral,,
1678,neutral,,
1679,neutral,,
1680,neutral,,
1681,neutral,,
1682,neutral,,
1683,neutral,,
1684,neutral,,
1685,neutral,,
1686,neutral,,
1687,neutral,,
1688,neutral,,
1689,neutral,,
1690,neutral,,
1691,neutral,,
1692,neutral,,
1693,neutral,,
1694,neutral,,
1695,neutral,,
1696,neutral,,
1697,neutral,,
1698,neutral,,
1699,neutral,,
1700,neutral,,
1701,neutral,,
1702,neutral,,
1703,neutral,,
1704,neutral,,
1705,neutral,,
1706,neutral,,
1707,happy,,
1708,angry,,
1709,surprise,,
1710,happy,,
1711,happy,,
1712,happy,,
1713,sad,,
1714,sad,,
1715,fear,,
1716,sad,,
1717,fear,,
1718,fear,,
1719,fear,,
1720,fear,,
1721,fear,,
1722,fear,,
1723,fear,,
1724,angry,,
1725,fear,,
1726,fear,,
1727,angry,,
1728,fear,,
1729,fear,,
1730,angry,,
1731,fear,,
1732,happy,,
1733,happy,,
1734,fear,,
1735,angry,,
1736,fear,,
1737,fear,,
1738,,,
1739,fear,,
1740,fear,,
1741,fear,,
1742,fear,,
1743,surprise,,
1744,surprise,,
1745,fear,,
1746,fear,,
1747,fear,,
1748,fear,,
1749,fear,,
1750,fear,,
1751,fear,,
1752,fear,,
1753,fear,,
1754,angry,,
1755,fear,,
1756,fear,,
1757,fear,,
1758,angry,,
1759,angry,,
1760,angry,,
1761,fear,,
1762,sad,,
1763,sad,,
1764,fear,,
1765,fear,,
1766,sad,,
1767,sad,,
